"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.306794070E0,-9.989806414E-1,-3.351882398E-1,9.707889557E0
2.308798757E0,-9.894038439E-1,-3.208230138E-1,9.727043152E0
2.310803861E0,-9.750386477E-1,-3.495534360E-1,9.731831551E0
2.312809382E0,-9.798270464E-1,-3.399766386E-1,9.722254753E0
2.314815268E0,-9.941922426E-1,-3.495534360E-1,9.717466354E0
2.316821518E0,-9.894038439E-1,-3.399766386E-1,9.707889557E0
2.318828080E0,-9.846154451E-1,-3.447650373E-1,9.707889557E0
2.320837507E0,-9.894038439E-1,-3.543418646E-1,9.703101158E0
2.322846934E0,-9.798270464E-1,-3.543418646E-1,9.703101158E0
2.324852768E0,-9.989806414E-1,-3.591302633E-1,9.722254753E0
2.326858289E0,-9.941922426E-1,-3.639186621E-1,9.712677956E0
2.328861101E0,-9.941922426E-1,-3.639186621E-1,9.727043152E0
2.330864851E0,-9.798270464E-1,-3.782838583E-1,9.703101158E0
2.332868809E0,-1.003769040E0,-3.830722570E-1,9.727043152E0
2.334873028E0,-9.894038439E-1,-3.687070608E-1,9.722254753E0
2.336877559E0,-9.941922426E-1,-3.591302633E-1,9.703101158E0
2.338882455E0,-9.846154451E-1,-3.734954596E-1,9.717466354E0
2.340887716E0,-9.846154451E-1,-3.687070608E-1,9.717466354E0
2.342893341E0,-9.798270464E-1,-3.734954596E-1,9.707889557E0
2.344899330E0,-9.798270464E-1,-3.591302633E-1,9.688735962E0
2.346905632E0,-9.989806414E-1,-3.543418646E-1,9.703101158E0
2.348912195E0,-9.894038439E-1,-3.543418646E-1,9.693524361E0
2.350918966E0,-9.798270464E-1,-3.734954596E-1,9.707889557E0
2.352925893E0,-9.750386477E-1,-3.591302633E-1,9.731831551E0
2.354932924E0,-9.654618502E-1,-3.447650373E-1,9.717466354E0
2.356940007E0,-9.798270464E-1,-3.639186621E-1,9.717466354E0
2.358947872E0,-9.894038439E-1,-3.782838583E-1,9.722254753E0
2.360955736E0,-9.702502489E-1,-3.591302633E-1,9.731831551E0
2.362958184E0,-9.798270464E-1,-3.639186621E-1,9.712677956E0
2.364960736E0,-9.750386477E-1,-3.543418646E-1,9.727043152E0
2.366963497E0,-9.606734514E-1,-3.543418646E-1,9.722254753E0
2.368966674E0,-9.558850527E-1,-3.447650373E-1,9.727043152E0
2.370969955E0,-9.558850527E-1,-3.495534360E-1,9.731831551E0
2.372973705E0,-9.654618502E-1,-3.639186621E-1,9.746196747E0
2.374977976E0,-9.702502489E-1,-3.495534360E-1,9.741408348E0
2.376982820E0,-9.558850527E-1,-3.351882398E-1,9.760561943E0
2.378988236E0,-9.510966539E-1,-3.303998411E-1,9.755773544E0
2.380994226E0,-9.558850527E-1,-3.495534360E-1,9.741408348E0
2.383000736E0,-9.510966539E-1,-3.543418646E-1,9.746196747E0
2.385007716E0,-9.319429994E-1,-3.447650373E-1,9.727043152E0
2.387015059E0,-9.319429994E-1,-3.447650373E-1,9.746196747E0
2.389022716E0,-9.271546006E-1,-3.543418646E-1,9.731831551E0
2.391030580E0,-9.510966539E-1,-3.495534360E-1,9.731831551E0
2.393038549E0,-9.463081956E-1,-3.351882398E-1,9.741408348E0
2.395051934E0,-9.319429994E-1,-3.639186621E-1,9.750985146E0
2.397056830E0,-9.463081956E-1,-3.351882398E-1,9.750985146E0
2.399061726E0,-9.510966539E-1,-3.543418646E-1,9.746196747E0
2.401063653E0,-9.367313981E-1,-3.303998411E-1,9.746196747E0
2.403065684E0,-9.510966539E-1,-3.495534360E-1,9.755773544E0
2.405067976E0,-9.558850527E-1,-3.543418646E-1,9.736619949E0
2.407070632E0,-9.319429994E-1,-3.447650373E-1,9.727043152E0
2.409073757E0,-9.415197968E-1,-3.639186621E-1,9.736619949E0
2.411077455E0,-9.463081956E-1,-3.687070608E-1,9.736619949E0
2.413081778E0,-9.510966539E-1,-3.639186621E-1,9.746196747E0
2.415086726E0,-9.463081956E-1,-3.687070608E-1,9.741408348E0
2.417092299E0,-9.606734514E-1,-3.734954596E-1,9.755773544E0
2.419098497E0,-9.510966539E-1,-3.734954596E-1,9.736619949E0
2.421105268E0,-9.510966539E-1,-3.591302633E-1,9.736619949E0
2.423112507E0,-9.463081956E-1,-3.830722570E-1,9.722254753E0
2.425120164E0,-9.510966539E-1,-3.830722570E-1,9.727043152E0
2.427127820E0,-9.510966539E-1,-3.543418646E-1,9.736619949E0
2.429135684E0,-9.319429994E-1,-3.639186621E-1,9.727043152E0
2.431143653E0,-9.558850527E-1,-3.639186621E-1,9.741408348E0
2.433148914E0,-9.702502489E-1,-3.639186621E-1,9.722254753E0
2.435154278E0,-9.510966539E-1,-3.591302633E-1,9.722254753E0
2.437159799E0,-9.606734514E-1,-3.591302633E-1,9.741408348E0
2.439165424E0,-9.606734514E-1,-3.543418646E-1,9.736619949E0
2.441171153E0,-9.463081956E-1,-3.591302633E-1,9.717466354E0
2.443176986E0,-9.510966539E-1,-3.591302633E-1,9.722254753E0
2.445182924E0,-9.606734514E-1,-3.591302633E-1,9.722254753E0
2.447188914E0,-9.558850527E-1,-3.495534360E-1,9.727043152E0
2.449194955E0,-9.798270464E-1,-3.447650373E-1,9.755773544E0
2.451201049E0,-9.750386477E-1,-3.591302633E-1,9.736619949E0
2.453212559E0,-9.798270464E-1,-3.495534360E-1,9.741408348E0
2.455213497E0,-9.702502489E-1,-3.447650373E-1,9.727043152E0
2.457214591E0,-9.702502489E-1,-3.543418646E-1,9.727043152E0
2.459215997E0,-9.846154451E-1,-3.447650373E-1,9.712677956E0
2.461217872E0,-9.750386477E-1,-3.447650373E-1,9.717466354E0
2.463220372E0,-9.702502489E-1,-3.351882398E-1,9.727043152E0
2.465223601E0,-9.798270464E-1,-3.447650373E-1,9.712677956E0
2.467227611E0,-9.750386477E-1,-3.447650373E-1,9.707889557E0
2.469232403E0,-9.702502489E-1,-3.208230138E-1,9.727043152E0
2.471237976E0,-9.702502489E-1,-3.447650373E-1,9.736619949E0
2.473244330E0,-9.750386477E-1,-3.495534360E-1,9.731831551E0
2.475251414E0,-9.606734514E-1,-3.303998411E-1,9.727043152E0
2.477259122E0,-9.654618502E-1,-3.447650373E-1,9.750985146E0
2.479267351E0,-9.606734514E-1,-3.543418646E-1,9.765350342E0
2.481275945E0,-9.654618502E-1,-3.495534360E-1,9.760561943E0
2.483284799E0,-9.558850527E-1,-3.351882398E-1,9.712677956E0
2.485293757E0,-9.702502489E-1,-3.495534360E-1,9.683947563E0
2.487302299E0,-9.750386477E-1,-3.447650373E-1,9.674370766E0
2.489307872E0,-9.798270464E-1,-3.495534360E-1,9.727043152E0
2.491313393E0,-1.003769040E0,-3.303998411E-1,9.755773544E0
2.493316205E0,-9.894038439E-1,-3.543418646E-1,9.731831551E0
2.495319226E0,-9.798270464E-1,-3.543418646E-1,9.722254753E0
2.497322559E0,-9.798270464E-1,-3.543418646E-1,9.707889557E0
2.499326257E0,-9.941922426E-1,-3.591302633E-1,9.688735962E0
2.501334278E0,-1.008557439E0,-3.543418646E-1,9.707889557E0
2.503342299E0,-9.894038439E-1,-3.734954596E-1,9.707889557E0
2.505350372E0,-9.894038439E-1,-3.734954596E-1,9.683947563E0
2.507357820E0,-9.894038439E-1,-3.734954596E-1,9.707889557E0
2.509363341E0,-1.003769040E0,-3.782838583E-1,9.698312759E0
2.511369591E0,-9.702502489E-1,-3.782838583E-1,9.727043152E0
2.513377039E0,-9.846154451E-1,-3.830722570E-1,9.712677956E0
2.515380007E0,-9.750386477E-1,-3.878606856E-1,9.698312759E0
2.517383028E0,-9.894038439E-1,-3.639186621E-1,9.679159164E0
2.519386205E0,-1.013345838E0,-3.734954596E-1,9.693524361E0
2.521389643E0,-9.846154451E-1,-3.782838583E-1,9.717466354E0
2.523393445E0,-9.798270464E-1,-3.734954596E-1,9.731831551E0
2.525397664E0,-9.798270464E-1,-3.782838583E-1,9.698312759E0
2.527402299E0,-9.654618502E-1,-3.591302633E-1,9.683947563E0
2.529407403E0,-9.941922426E-1,-3.639186621E-1,9.707889557E0
2.531412976E0,-9.941922426E-1,-3.639186621E-1,9.693524361E0
2.533418966E0,-9.894038439E-1,-3.495534360E-1,9.703101158E0
2.535425372E0,-9.941922426E-1,-3.399766386E-1,9.688735962E0
2.537432143E0,-1.008557439E0,-3.495534360E-1,9.712677956E0
2.539440007E0,-1.013345838E0,-3.399766386E-1,9.722254753E0
2.541447872E0,-1.003769040E0,-3.351882398E-1,9.746196747E0
2.543455789E0,-1.003769040E0,-3.256114423E-1,9.765350342E0
2.545463236E0,-9.941922426E-1,-3.256114423E-1,9.746196747E0
2.547468809E0,-9.894038439E-1,-3.256114423E-1,9.717466354E0
2.549474486E0,-1.008557439E0,-3.160346150E-1,9.736619949E0
2.551472299E0,-1.008557439E0,-3.303998411E-1,9.746196747E0
2.553470684E0,-9.941922426E-1,-3.256114423E-1,9.741408348E0
2.555469903E0,-9.606734514E-1,-3.208230138E-1,9.727043152E0
2.557470216E0,-9.606734514E-1,-3.208230138E-1,9.746196747E0
2.559471778E0,-9.654618502E-1,-3.495534360E-1,9.755773544E0
2.561474695E0,-9.463081956E-1,-3.399766386E-1,9.789292336E0
2.563479018E0,-9.415197968E-1,-3.399766386E-1,9.779715538E0
2.565484747E0,-9.319429994E-1,-3.447650373E-1,9.770138741E0
2.567491830E0,-9.271546006E-1,-3.495534360E-1,9.765350342E0
2.569500111E0,-9.127894044E-1,-3.543418646E-1,9.750985146E0
2.571509434E0,-9.080010056E-1,-3.543418646E-1,9.731831551E0
2.573519643E0,-9.367313981E-1,-3.687070608E-1,9.741408348E0
2.575530476E0,-9.127894044E-1,-3.734954596E-1,9.755773544E0
2.577541726E0,-8.984242082E-1,-3.830722570E-1,9.779715538E0
2.579553132E0,-9.223662019E-1,-3.830722570E-1,9.750985146E0
2.581563184E0,-9.271546006E-1,-3.782838583E-1,9.760561943E0
2.583568705E0,-9.175778031E-1,-4.070142806E-1,9.736619949E0
2.585579643E0,-9.367313981E-1,-4.022258818E-1,9.736619949E0
2.587579799E0,-9.271546006E-1,-3.974374831E-1,9.736619949E0
2.589580164E0,-9.175778031E-1,-4.070142806E-1,9.755773544E0
2.591580893E0,-9.319429994E-1,-4.261679053E-1,9.765350342E0
2.593582195E0,-9.271546006E-1,-4.118026793E-1,9.760561943E0
2.595584226E0,-9.127894044E-1,-4.213795066E-1,9.741408348E0
2.597587091E0,-9.127894044E-1,-4.213795066E-1,9.741408348E0
2.599590841E0,-9.367313981E-1,-4.165911078E-1,9.731831551E0
2.601595528E0,-9.319429994E-1,-4.118026793E-1,9.717466354E0
2.603601153E0,-9.175778031E-1,-4.118026793E-1,9.727043152E0
2.605607664E0,-9.271546006E-1,-4.309563041E-1,9.731831551E0
2.607614174E0,-9.367313981E-1,-4.261679053E-1,9.731831551E0
2.609621466E0,-9.271546006E-1,-4.118026793E-1,9.741408348E0
2.611629434E0,-9.223662019E-1,-4.118026793E-1,9.750985146E0
2.613637976E0,-9.223662019E-1,-4.070142806E-1,9.731831551E0
2.615646934E0,-9.175778031E-1,-3.974374831E-1,9.717466354E0
2.617656153E0,-9.319429994E-1,-3.830722570E-1,9.727043152E0
2.619665476E0,-9.175778031E-1,-3.926490843E-1,9.731831551E0
2.621674174E0,-9.319429994E-1,-3.687070608E-1,9.736619949E0
2.623679747E0,-9.367313981E-1,-3.591302633E-1,9.750985146E0
2.625685268E0,-9.319429994E-1,-3.399766386E-1,9.755773544E0
2.627688080E0,-9.367313981E-1,-3.495534360E-1,9.750985146E0
2.629691101E0,-9.415197968E-1,-3.351882398E-1,9.755773544E0
2.631694434E0,-9.367313981E-1,-3.064578176E-1,9.731831551E0
2.633698132E0,-9.463081956E-1,-2.968810201E-1,9.731831551E0
2.635702247E0,-9.415197968E-1,-2.873041928E-1,9.741408348E0
2.637706830E0,-9.510966539E-1,-2.729389966E-1,9.760561943E0
2.639711882E0,-9.606734514E-1,-2.825157940E-1,9.779715538E0
2.641717403E0,-9.271546006E-1,-2.633621991E-1,9.770138741E0
2.643723393E0,-9.415197968E-1,-2.537853718E-1,9.760561943E0
2.645729382E0,-9.271546006E-1,-2.585737705E-1,9.760561943E0
2.647735789E0,-9.319429994E-1,-2.537853718E-1,9.760561943E0
2.649742559E0,-9.319429994E-1,-2.202665508E-1,9.779715538E0
2.651749643E0,-9.367313981E-1,-2.394201756E-1,9.770138741E0
2.653756934E0,-9.319429994E-1,-2.537853718E-1,9.755773544E0
2.655764382E0,-9.415197968E-1,-2.442085743E-1,9.765350342E0
2.657771882E0,-9.223662019E-1,-2.442085743E-1,9.784503937E0
2.659784799E0,-9.271546006E-1,-2.346317619E-1,9.779715538E0
2.661785164E0,-9.415197968E-1,-2.442085743E-1,9.789292336E0
2.663785736E0,-9.127894044E-1,-2.346317619E-1,9.765350342E0
2.665786674E0,-9.223662019E-1,-2.394201756E-1,9.770138741E0
2.667788132E0,-9.415197968E-1,-2.681505978E-1,9.765350342E0
2.669790268E0,-9.319429994E-1,-2.585737705E-1,9.770138741E0
2.671793184E0,-9.271546006E-1,-2.873041928E-1,9.770138741E0
2.673796986E0,-9.463081956E-1,-3.160346150E-1,9.741408348E0
2.675801674E0,-9.463081956E-1,-3.447650373E-1,9.741408348E0
2.677807247E0,-9.606734514E-1,-3.591302633E-1,9.731831551E0
2.679813705E0,-9.510966539E-1,-3.495534360E-1,9.746196747E0
2.681824851E0,-9.463081956E-1,-3.974374831E-1,9.755773544E0
2.683835997E0,-9.606734514E-1,-4.357447028E-1,9.755773544E0
2.685847299E0,-9.654618502E-1,-4.979939461E-1,9.736619949E0
2.687857351E0,-9.989806414E-1,-6.895300746E-1,9.746196747E0
2.689862924E0,-1.032499433E0,-8.092401624E-1,9.741408348E0
2.691868445E0,-9.415197968E-1,-5.506663918E-1,9.683947563E0
2.693871257E0,-8.313865662E-1,-5.793967843E-1,9.501988411E0
2.695874278E0,-8.409633636E-1,-4.309563041E-1,9.454104424E0
2.697877611E0,-9.032126069E-1,-4.932055473E-1,9.487623215E0
2.699881309E0,-8.361749649E-1,-3.926490843E-1,9.645640373E0
2.701885424E0,-9.032126069E-1,-4.213795066E-1,9.885060310E0
2.703890007E0,-9.846154451E-1,-4.309563041E-1,9.990405083E0
2.705895059E0,-9.654618502E-1,-5.650315881E-1,9.846753120E0
2.707900580E0,-1.003769040E0,-4.884171486E-1,9.731831551E0
2.709906570E0,-1.094748735E0,-4.501099288E-1,9.717466354E0
2.711912976E0,-1.037287831E0,-3.303998411E-1,9.770138741E0
2.713919747E0,-9.750386477E-1,-2.920926213E-1,9.712677956E0
2.715926830E0,-9.558850527E-1,-3.064578176E-1,9.612121582E0
2.717934174E0,-9.941922426E-1,-2.777273953E-1,9.573814392E0
2.719942507E0,-1.123479128E0,-3.399766386E-1,9.683947563E0
2.721950841E0,-1.070806742E0,-2.298433632E-1,9.794080734E0
2.723957247E0,-1.046864748E0,-2.202665508E-1,9.808445930E0
2.725962820E0,-1.066018343E0,-2.394201756E-1,9.712677956E0
2.727973809E0,-1.061229944E0,-2.298433632E-1,9.607333183E0
2.729978080E0,-1.056441545E0,-2.250549644E-1,9.674370766E0
2.731971882E0,-1.104325533E0,-2.585737705E-1,9.784503937E0
2.733966414E0,-1.066018343E0,-2.106897533E-1,9.770138741E0
2.735962091E0,-9.702502489E-1,-1.963245422E-1,9.626486778E0
2.737959278E0,-1.022922635E0,-1.963245422E-1,9.578602791E0
2.739958236E0,-1.056441545E0,-2.202665508E-1,9.645640373E0
2.741959174E0,-1.051653147E0,-2.537853718E-1,9.760561943E0
2.743962195E0,-1.018134236E0,-2.681505978E-1,9.827599525E0
2.745967299E0,-1.022922635E0,-2.777273953E-1,9.774927139E0
2.747974434E0,-1.018134236E0,-2.777273953E-1,9.698312759E0
2.749983445E0,-1.070806742E0,-3.064578176E-1,9.664793968E0
2.751994122E0,-1.094748735E0,-2.920926213E-1,9.722254753E0
2.754006205E0,-1.085171938E0,-2.968810201E-1,9.779715538E0
2.756019382E0,-1.003769040E0,-3.016694188E-1,9.794080734E0
2.758033289E0,-1.013345838E0,-3.495534360E-1,9.760561943E0
2.760047559E0,-1.032499433E0,-3.495534360E-1,9.698312759E0
2.762059122E0,-1.003769040E0,-3.303998411E-1,9.640851974E0
2.764068289E0,-1.027711034E0,-3.447650373E-1,9.626486778E0
2.766073809E0,-1.027711034E0,-3.687070608E-1,9.616909981E0
2.768084747E0,-9.941922426E-1,-3.974374831E-1,9.597756386E0
2.770084955E0,-9.989806414E-1,-4.022258818E-1,9.621698380E0
2.772085372E0,-1.013345838E0,-4.548983276E-1,9.655217171E0
2.774086153E0,-1.042076349E0,-4.548983276E-1,9.731831551E0
2.776087507E0,-1.046864748E0,-4.405331016E-1,9.755773544E0
2.778089591E0,-1.042076349E0,-4.644751251E-1,9.750985146E0
2.780092507E0,-1.051653147E0,-4.644751251E-1,9.698312759E0
2.782096309E0,-1.051653147E0,-4.788403511E-1,9.660005569E0
2.784101049E0,-1.032499433E0,-4.740519226E-1,9.660005569E0
2.786106726E0,-1.037287831E0,-4.644751251E-1,9.674370766E0
2.788112403E0,-1.032499433E0,-5.027823448E-1,9.688735962E0
2.790118966E0,-1.018134236E0,-4.884171486E-1,9.664793968E0
2.792126309E0,-1.003769040E0,-4.548983276E-1,9.631275177E0
2.794134330E0,-1.027711034E0,-4.548983276E-1,9.640851974E0
2.796143757E0,-1.051653147E0,-4.453215301E-1,9.645640373E0
2.798155736E0,-1.066018343E0,-4.453215301E-1,9.660005569E0
2.800165007E0,-1.022922635E0,-4.357447028E-1,9.660005569E0
2.802173757E0,-1.051653147E0,-4.213795066E-1,9.674370766E0
2.804179330E0,-1.075595140E0,-4.165911078E-1,9.669582367E0
2.806184851E0,-1.104325533E0,-3.974374831E-1,9.655217171E0
2.808195789E0,-1.104325533E0,-4.213795066E-1,9.592967987E0
2.810195945E0,-1.089960337E0,-3.926490843E-1,9.564237595E0
2.812196309E0,-1.099537134E0,-3.926490843E-1,9.607333183E0
2.814197039E0,-1.118690729E0,-3.926490843E-1,9.660005569E0
2.816198341E0,-1.133055925E0,-3.495534360E-1,9.707889557E0
2.818200372E0,-1.123479128E0,-3.734954596E-1,9.693524361E0
2.820203236E0,-1.137844324E0,-3.639186621E-1,9.664793968E0
2.822206986E0,-1.152209520E0,-3.351882398E-1,9.636063576E0
2.824211674E0,-1.147421122E0,-3.351882398E-1,9.660005569E0
2.826216361E0,-1.142632723E0,-3.495534360E-1,9.679159164E0
2.828222039E0,-1.123479128E0,-3.351882398E-1,9.650428772E0
2.830228653E0,-1.123479128E0,-3.399766386E-1,9.631275177E0
2.832236101E0,-1.113902330E0,-3.064578176E-1,9.602544785E0
2.834244278E0,-1.094748735E0,-3.208230138E-1,9.612121582E0
2.836253080E0,-1.113902330E0,-3.351882398E-1,9.626486778E0
2.838262351E0,-1.118690729E0,-3.256114423E-1,9.631275177E0
2.840271882E0,-1.080383539E0,-3.208230138E-1,9.636063576E0
2.842281518E0,-1.075595140E0,-3.543418646E-1,9.640851974E0
2.844290320E0,-1.099537134E0,-3.495534360E-1,9.674370766E0
2.846295893E0,-1.094748735E0,-3.687070608E-1,9.679159164E0
2.848301414E0,-1.070806742E0,-3.591302633E-1,9.688735962E0
2.850304226E0,-1.075595140E0,-3.734954596E-1,9.693524361E0
2.852307247E0,-1.075595140E0,-3.878606856E-1,9.698312759E0
2.854310580E0,-1.061229944E0,-3.926490843E-1,9.688735962E0
2.856314278E0,-1.027711034E0,-4.070142806E-1,9.664793968E0
2.858318393E0,-1.032499433E0,-4.070142806E-1,9.693524361E0
2.860322976E0,-1.032499433E0,-4.213795066E-1,9.688735962E0
2.862330736E0,-9.894038439E-1,-4.118026793E-1,9.669582367E0
2.864338497E0,-9.798270464E-1,-4.309563041E-1,9.655217171E0
2.866346414E0,-1.013345838E0,-4.405331016E-1,9.664793968E0
2.868354434E0,-1.013345838E0,-4.405331016E-1,9.679159164E0
2.870367872E0,-9.941922426E-1,-4.596867263E-1,9.698312759E0
2.872368028E0,-9.798270464E-1,-4.644751251E-1,9.703101158E0
2.874368393E0,-9.798270464E-1,-4.548983276E-1,9.688735962E0
2.876369174E0,-9.702502489E-1,-4.644751251E-1,9.698312759E0
2.878370528E0,-9.367313981E-1,-4.596867263E-1,9.679159164E0
2.880372611E0,-9.654618502E-1,-4.644751251E-1,9.679159164E0
2.882375528E0,-9.558850527E-1,-4.501099288E-1,9.683947563E0
2.884379330E0,-9.654618502E-1,-4.596867263E-1,9.712677956E0
2.886384070E0,-9.558850527E-1,-4.644751251E-1,9.717466354E0
2.888389747E0,-9.654618502E-1,-4.740519226E-1,9.765350342E0
2.890396309E0,-9.846154451E-1,-4.596867263E-1,9.760561943E0
2.892403653E0,-9.510966539E-1,-4.309563041E-1,9.746196747E0
2.894411674E0,-9.606734514E-1,-4.309563041E-1,9.717466354E0
2.896420268E0,-9.750386477E-1,-4.261679053E-1,9.669582367E0
2.898429278E0,-9.894038439E-1,-4.070142806E-1,9.602544785E0
2.900439434E0,-9.989806414E-1,-3.974374831E-1,9.569025993E0
2.902449591E0,-9.989806414E-1,-3.782838583E-1,9.683947563E0
2.904456882E0,-9.798270464E-1,-3.734954596E-1,9.798869133E0
2.906462403E0,-9.894038439E-1,-3.734954596E-1,9.870695114E0
2.908465216E0,-9.510966539E-1,-3.687070608E-1,9.870695114E0
2.910468236E0,-9.894038439E-1,-3.687070608E-1,9.885060310E0
2.912471570E0,-1.008557439E0,-3.543418646E-1,9.865906715E0
2.914475268E0,-9.798270464E-1,-3.208230138E-1,9.760561943E0
2.916479382E0,-9.415197968E-1,-2.968810201E-1,9.621698380E0
2.918483966E0,-9.367313981E-1,-3.064578176E-1,9.549872398E0
2.920489018E0,-9.127894044E-1,-3.016694188E-1,9.588179588E0
2.922494539E0,-9.080010056E-1,-3.303998411E-1,9.693524361E0
2.924500528E0,-9.175778031E-1,-3.112462163E-1,9.841964722E0
2.926506934E0,-9.080010056E-1,-3.208230138E-1,9.889848709E0
2.928513705E0,-9.080010056E-1,-3.160346150E-1,9.803657532E0
2.930520789E0,-9.415197968E-1,-3.064578176E-1,9.717466354E0
2.932528132E0,-9.702502489E-1,-3.256114423E-1,9.664793968E0
2.934535632E0,-9.798270464E-1,-3.591302633E-1,9.655217171E0
2.936543184E0,-9.367313981E-1,-3.351882398E-1,9.755773544E0
2.938556153E0,-9.367313981E-1,-3.639186621E-1,9.875483513E0
2.940556778E0,-9.271546006E-1,-3.543418646E-1,9.904213905E0
2.942557559E0,-9.080010056E-1,-3.591302633E-1,9.885060310E0
2.944558705E0,-9.271546006E-1,-3.447650373E-1,9.774927139E0
2.946560372E0,-9.463081956E-1,-3.303998411E-1,9.669582367E0
2.948562716E0,-9.415197968E-1,-3.495534360E-1,9.636063576E0
2.950565789E0,-9.415197968E-1,-3.734954596E-1,9.636063576E0
2.952569695E0,-9.271546006E-1,-3.639186621E-1,9.683947563E0
2.954574434E0,-8.936358094E-1,-3.782838583E-1,9.765350342E0
2.956580007E0,-9.175778031E-1,-3.687070608E-1,9.784503937E0
2.958586414E0,-9.223662019E-1,-3.687070608E-1,9.808445930E0
2.960593549E0,-9.319429994E-1,-3.687070608E-1,9.750985146E0
2.962601361E0,-9.367313981E-1,-3.639186621E-1,9.674370766E0
2.964609695E0,-9.175778031E-1,-3.734954596E-1,9.645640373E0
2.966618445E0,-9.223662019E-1,-3.639186621E-1,9.626486778E0
2.968627195E0,-9.367313981E-1,-3.782838583E-1,9.727043152E0
2.970636101E0,-9.175778031E-1,-3.687070608E-1,9.784503937E0
2.972642299E0,-9.223662019E-1,-3.591302633E-1,9.846753120E0
2.974648601E0,-9.510966539E-1,-3.639186621E-1,9.841964722E0
2.976654955E0,-9.271546006E-1,-3.303998411E-1,9.846753120E0
2.978666726E0,-9.175778031E-1,-3.256114423E-1,9.794080734E0
2.980667820E0,-9.319429994E-1,-3.351882398E-1,9.746196747E0
2.982669070E0,-9.127894044E-1,-3.112462163E-1,9.731831551E0
2.984670632E0,-8.696937561E-1,-2.825157940E-1,9.703101158E0
2.986672664E0,-8.936358094E-1,-2.777273953E-1,9.750985146E0
2.988675268E0,-8.936358094E-1,-2.585737705E-1,9.803657532E0
2.990678549E0,-8.744821548E-1,-2.537853718E-1,9.798869133E0
2.992682559E0,-8.840589523E-1,-2.729389966E-1,9.803657532E0
2.994687351E0,-8.840589523E-1,-2.442085743E-1,9.822811127E0
2.996692924E0,-8.840589523E-1,-2.346317619E-1,9.813234329E0
2.998699226E0,-8.649053574E-1,-2.250549644E-1,9.798869133E0
3.000706205E0,-8.792705536E-1,-2.442085743E-1,9.818022728E0
3.002713809E0,-8.792705536E-1,-2.250549644E-1,9.837176323E0
3.004721934E0,-8.457517624E-1,-2.059013397E-1,9.846753120E0
3.006730059E0,-8.696937561E-1,-2.489969730E-1,9.846753120E0
3.008738445E0,-8.696937561E-1,-2.489969730E-1,9.841964722E0
3.010746986E0,-8.601169586E-1,-2.394201756E-1,9.841964722E0
3.012752820E0,-8.792705536E-1,-2.537853718E-1,9.861118317E0
3.014759018E0,-8.409633636E-1,-2.011129409E-1,9.870695114E0
3.016765893E0,-8.218097091E-1,-2.298433632E-1,9.880271912E0
3.018778184E0,-8.649053574E-1,-2.681505978E-1,9.822811127E0
3.020778861E0,-8.505401611E-1,-2.729389966E-1,9.712677956E0
3.022779695E0,-8.792705536E-1,-2.729389966E-1,9.612121582E0
3.024780893E0,-8.792705536E-1,-2.920926213E-1,9.645640373E0
3.026782611E0,-8.505401611E-1,-2.920926213E-1,9.765350342E0
3.028784955E0,-9.032126069E-1,-3.639186621E-1,9.798869133E0
3.030788028E0,-8.936358094E-1,-3.734954596E-1,9.841964722E0
3.032791934E0,-8.936358094E-1,-3.687070608E-1,9.932944298E0
3.034796674E0,-9.367313981E-1,-4.070142806E-1,1.004307747E1
3.036802247E0,-9.463081956E-1,-4.261679053E-1,9.971251488E0
