"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.112088240E1,1.331579522E-3,1.198421582E-3,3.994738800E-4
2.112289100E1,2.663159103E-4,-9.321057005E-4,-1.731053460E-3
2.112490001E1,2.663159103E-4,-9.321057005E-4,1.464737463E-3
2.112690928E1,1.331579522E-3,1.331579551E-4,3.994738800E-4
2.112891865E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.113092761E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.113293313E1,-7.989477599E-4,1.198421582E-3,2.530001104E-3
2.113493595E1,2.663159103E-4,1.331579551E-4,2.530001104E-3
2.113693897E1,-7.989477599E-4,1.331579551E-4,1.464737463E-3
2.113894230E1,-7.989477599E-4,1.331579551E-4,-6.657897611E-4
2.114094600E1,-7.989477599E-4,1.198421582E-3,3.994738800E-4
2.114295011E1,-7.989477599E-4,2.263685223E-3,3.994738800E-4
2.114495470E1,1.331579522E-3,1.198421582E-3,-6.657897611E-4
2.114695975E1,1.331579522E-3,2.263685223E-3,-6.657897611E-4
2.114896527E1,-7.989477599E-4,2.263685223E-3,1.464737463E-3
2.115097126E1,2.663159103E-4,1.198421582E-3,1.464737463E-3
2.115297766E1,-7.989477599E-4,1.198421582E-3,-1.731053460E-3
2.115498443E1,1.331579522E-3,2.263685223E-3,3.994738800E-4
2.115699152E1,1.331579522E-3,2.263685223E-3,3.994738800E-4
2.115899886E1,-7.989477599E-4,1.331579551E-4,1.464737463E-3
2.116100636E1,-7.989477599E-4,1.198421582E-3,-6.657897611E-4
2.116301397E1,1.331579522E-3,3.328948980E-3,-6.657897611E-4
2.116502699E1,-7.989477599E-4,6.524739787E-3,-6.657897611E-4
2.116702761E1,2.663159103E-4,7.590003312E-3,3.994738800E-4
2.116902902E1,3.462106921E-3,8.655266836E-3,1.464737463E-3
2.117103042E1,1.331579522E-3,1.078579482E-2,3.994738800E-4
2.117303230E1,-3.994738683E-3,4.394212738E-3,-6.657897611E-4
2.117503480E1,-7.989477599E-4,-9.454214945E-3,2.530001104E-3
2.117703798E1,-2.929474926E-3,-1.478053257E-2,2.530001104E-3
2.117904193E1,-7.190529723E-3,-7.323687430E-3,2.530001104E-3
2.118104667E1,-7.190529723E-3,-3.062632866E-3,3.595264861E-3
2.118305220E1,2.396843163E-3,-3.062632866E-3,2.530001104E-3
2.118505850E1,5.592633970E-3,2.263685223E-3,2.530001104E-3
2.118706553E1,4.527370445E-3,1.398158539E-2,1.464737463E-3
2.118907318E1,5.592633970E-3,1.824264042E-2,1.464737463E-3
2.119108136E1,3.462106921E-3,8.655266836E-3,3.994738800E-4
2.119308990E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.119509871E1,-7.989477599E-4,-7.323687430E-3,3.994738800E-4
2.119710761E1,-1.864211401E-3,-1.051947847E-2,-6.657897611E-4
2.119911652E1,-2.929474926E-3,-1.371526904E-2,-1.731053460E-3
2.120112204E1,-6.125265732E-3,-1.265000552E-2,-1.731053460E-3
2.120312485E1,-1.864211401E-3,-6.258423906E-3,3.994738800E-4
2.120512787E1,-7.989477599E-4,2.263685223E-3,1.464737463E-3
2.120713235E1,2.396843163E-3,4.394212738E-3,3.994738800E-4
2.120913870E1,3.462106921E-3,5.459476262E-3,3.994738800E-4
2.121114522E1,4.527370445E-3,7.590003312E-3,1.464737463E-3
2.121315183E1,4.527370445E-3,6.524739787E-3,3.994738800E-4
2.121515850E1,2.663159103E-4,2.263685223E-3,1.464737463E-3
2.121716522E1,-7.989477599E-4,-3.062632866E-3,3.994738800E-4
2.121917735E1,-7.989477599E-4,-5.193160381E-3,3.994738800E-4
2.122117756E1,2.663159103E-4,-4.127896391E-3,1.464737463E-3
2.122317798E1,-7.989477599E-4,-4.127896391E-3,1.464737463E-3
2.122517876E1,2.663159103E-4,-1.997369342E-3,1.464737463E-3
2.122718011E1,1.331579522E-3,2.263685223E-3,1.464737463E-3
2.122918220E1,2.396843163E-3,3.328948980E-3,3.994738800E-4
2.123118511E1,3.462106921E-3,4.394212738E-3,-6.657897611E-4
2.123318891E1,2.396843163E-3,4.394212738E-3,-6.657897611E-4
2.123519365E1,2.396843163E-3,2.263685223E-3,-1.731053460E-3
2.123719839E1,-7.989477599E-4,1.198421582E-3,-1.731053460E-3
2.123920407E1,-1.864211401E-3,-1.997369342E-3,-6.657897611E-4
2.124121063E1,-1.864211401E-3,-6.258423906E-3,-1.731053460E-3
2.124321803E1,-1.864211401E-3,-7.323687430E-3,3.994738800E-4
2.124522615E1,-1.864211401E-3,-5.193160381E-3,3.994738800E-4
2.124723485E1,2.663159103E-4,-3.062632866E-3,-6.657897611E-4
2.124924402E1,1.331579522E-3,1.331579551E-4,1.464737463E-3
2.125125344E1,2.396843163E-3,4.394212738E-3,1.464737463E-3
2.125326298E1,2.396843163E-3,8.655266836E-3,1.464737463E-3
2.125527204E1,2.396843163E-3,7.590003312E-3,3.994738800E-4
2.125727756E1,4.527370445E-3,6.524739787E-3,-6.657897611E-4
2.125928037E1,4.527370445E-3,7.590003312E-3,3.994738800E-4
2.126128339E1,2.663159103E-4,1.198421582E-3,1.464737463E-3
2.126328673E1,-7.989477599E-4,-1.997369342E-3,1.464737463E-3
2.126529042E1,-7.989477599E-4,-1.997369342E-3,3.994738800E-4
2.126729454E1,2.663159103E-4,-3.062632866E-3,3.994738800E-4
2.126929912E1,-7.989477599E-4,-1.997369342E-3,3.994738800E-4
2.127130417E1,-2.929474926E-3,1.331579551E-4,-1.731053460E-3
2.127330970E1,-7.989477599E-4,3.328948980E-3,1.464737463E-3
2.127531522E1,2.663159103E-4,6.524739787E-3,1.464737463E-3
2.127732120E1,1.331579522E-3,4.394212738E-3,3.994738800E-4
2.127932761E1,1.331579522E-3,2.263685223E-3,3.994738800E-4
2.128133438E1,-7.989477599E-4,1.198421582E-3,-6.657897611E-4
2.128334266E1,1.331579522E-3,-9.321057005E-4,1.464737463E-3
2.128535225E1,2.663159103E-4,-9.321057005E-4,1.464737463E-3
2.128736089E1,-7.989477599E-4,1.198421582E-3,3.994738800E-4
2.128936647E1,2.396843163E-3,-1.997369342E-3,-6.657897611E-4
2.129137199E1,3.462106921E-3,2.263685223E-3,1.464737463E-3
2.129338292E1,2.396843163E-3,6.524739787E-3,-6.657897611E-4
2.129538313E1,1.331579522E-3,4.394212738E-3,-6.657897611E-4
2.129738355E1,2.663159103E-4,-4.127896391E-3,1.464737463E-3
2.129938433E1,-7.989477599E-4,-6.258423906E-3,3.994738800E-4
2.130138568E1,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
2.130338777E1,-7.989477599E-4,1.331579551E-4,-1.731053460E-3
2.130539068E1,2.663159103E-4,1.198421582E-3,3.994738800E-4
2.130739449E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.130939923E1,1.331579522E-3,3.328948980E-3,-6.657897611E-4
2.131140490E1,3.462106921E-3,4.394212738E-3,-6.657897611E-4
2.131341058E1,2.396843163E-3,1.198421582E-3,-6.657897611E-4
2.131541714E1,1.331579522E-3,-1.997369342E-3,-6.657897611E-4
2.131742449E1,-7.989477599E-4,-4.127896391E-3,3.994738800E-4
2.131943251E1,2.663159103E-4,-4.127896391E-3,2.530001104E-3
2.132144162E1,1.331579522E-3,-4.127896391E-3,1.464737463E-3
2.132345199E1,2.663159103E-4,-9.321057005E-4,1.464737463E-3
2.132546251E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.132747199E1,2.396843163E-3,1.198421582E-3,1.464737463E-3
2.132947756E1,2.663159103E-4,1.331579551E-4,1.464737463E-3
2.133148308E1,1.331579522E-3,1.331579551E-4,-6.657897611E-4
2.133348589E1,2.663159103E-4,-9.321057005E-4,1.464737463E-3
2.133548891E1,-1.864211401E-3,-6.258423906E-3,-1.731053460E-3
2.133749225E1,-1.864211401E-3,-6.258423906E-3,-6.657897611E-4
2.133949595E1,-7.989477599E-4,-5.193160381E-3,-1.731053460E-3
2.134150006E1,-7.989477599E-4,-3.062632866E-3,3.994738800E-4
2.134350464E1,2.663159103E-4,-3.062632866E-3,-6.657897611E-4
2.134550970E1,1.331579522E-3,-4.127896391E-3,-6.657897611E-4
2.134751522E1,2.663159103E-4,-1.997369342E-3,2.530001104E-3
2.134952183E1,1.331579522E-3,-1.997369342E-3,3.994738800E-4
2.135153053E1,2.663159103E-4,-3.062632866E-3,-6.657897611E-4
2.135353938E1,1.331579522E-3,-4.127896391E-3,2.530001104E-3
2.135554829E1,2.663159103E-4,-3.062632866E-3,1.464737463E-3
2.135755532E1,2.663159103E-4,-3.062632866E-3,3.994738800E-4
2.135956084E1,1.331579522E-3,-5.193160381E-3,3.994738800E-4
2.136157178E1,-7.989477599E-4,-3.062632866E-3,3.994738800E-4
2.136357199E1,2.663159103E-4,-4.127896391E-3,2.530001104E-3
2.136557240E1,-7.989477599E-4,-5.193160381E-3,1.464737463E-3
2.136757318E1,-7.989477599E-4,-5.193160381E-3,-6.657897611E-4
2.136957454E1,-7.989477599E-4,-4.127896391E-3,3.994738800E-4
2.137157662E1,-7.989477599E-4,-5.193160381E-3,3.994738800E-4
2.137357954E1,2.396843163E-3,-5.193160381E-3,3.994738800E-4
2.137558334E1,2.663159103E-4,-4.127896391E-3,-6.657897611E-4
2.137758808E1,2.663159103E-4,-1.997369342E-3,3.994738800E-4
2.137959282E1,1.331579522E-3,-9.321057005E-4,1.464737463E-3
2.138159850E1,2.663159103E-4,-1.997369342E-3,3.994738800E-4
2.138360506E1,2.663159103E-4,-4.127896391E-3,-6.657897611E-4
2.138561246E1,2.663159103E-4,-3.062632866E-3,3.994738800E-4
2.138762058E1,-7.989477599E-4,-4.127896391E-3,1.464737463E-3
2.138962928E1,1.331579522E-3,-5.193160381E-3,-6.657897611E-4
2.139163844E1,2.663159103E-4,-3.062632866E-3,3.994738800E-4
2.139364787E1,2.396843163E-3,-4.127896391E-3,1.464737463E-3
2.139565740E1,1.331579522E-3,-9.321057005E-4,3.994738800E-4
2.139766641E1,1.331579522E-3,1.198421582E-3,3.994738800E-4
2.139967193E1,2.396843163E-3,1.198421582E-3,3.994738800E-4
2.140167475E1,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
2.140367777E1,1.331579522E-3,-3.062632866E-3,-6.657897611E-4
2.140568110E1,1.331579522E-3,-4.127896391E-3,3.994738800E-4
2.140768480E1,2.663159103E-4,-3.062632866E-3,-6.657897611E-4
2.140968891E1,2.663159103E-4,-3.062632866E-3,1.464737463E-3
2.141169350E1,2.663159103E-4,-1.997369342E-3,-6.657897611E-4
2.141369855E1,2.663159103E-4,-1.997369342E-3,3.994738800E-4
2.141570407E1,1.331579522E-3,-9.321057005E-4,3.994738800E-4
2.141770959E1,1.331579522E-3,1.198421582E-3,-6.657897611E-4
2.141971558E1,3.462106921E-3,1.198421582E-3,3.994738800E-4
2.142172199E1,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
2.142372876E1,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
2.142573641E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.142774407E1,-7.989477599E-4,-1.997369342E-3,3.994738800E-4
2.142975183E1,1.331579522E-3,1.331579551E-4,3.994738800E-4
2.143176501E1,2.396843163E-3,1.331579551E-4,3.994738800E-4
2.143376641E1,2.663159103E-4,-9.321057005E-4,3.994738800E-4
2.143576798E1,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
2.143776985E1,2.663159103E-4,-1.997369342E-3,3.994738800E-4
2.143977214E1,1.331579522E-3,-9.321057005E-4,-6.657897611E-4
2.144177496E1,2.663159103E-4,1.331579551E-4,-6.657897611E-4
2.144377839E1,1.331579522E-3,1.331579551E-4,3.994738800E-4
2.144578251E1,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
2.144778735E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.144979292E1,2.663159103E-4,1.198421582E-3,2.530001104E-3
2.145179917E1,2.663159103E-4,1.331579551E-4,-6.657897611E-4
2.145380605E1,2.663159103E-4,-9.321057005E-4,-1.731053460E-3
2.145581292E1,2.663159103E-4,1.198421582E-3,3.994738800E-4
2.145782032E1,2.663159103E-4,1.198421582E-3,1.464737463E-3
2.145982813E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.146183626E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.146384459E1,2.663159103E-4,1.198421582E-3,-6.657897611E-4
2.146585298E1,2.663159103E-4,1.198421582E-3,-6.657897611E-4
2.146786079E1,-7.989477599E-4,3.328948980E-3,3.994738800E-4
2.146986636E1,1.331579522E-3,2.263685223E-3,3.994738800E-4
2.147186923E1,1.331579522E-3,1.198421582E-3,3.994738800E-4
2.147387230E1,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
2.147587563E1,2.663159103E-4,-9.321057005E-4,1.464737463E-3
2.147787933E1,-1.864211401E-3,1.331579551E-4,1.464737463E-3
2.147988345E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.148188803E1,-7.989477599E-4,2.263685223E-3,3.994738800E-4
2.148389308E1,2.663159103E-4,2.263685223E-3,1.464737463E-3
2.148589860E1,1.331579522E-3,1.198421582E-3,1.464737463E-3
2.148790459E1,1.331579522E-3,1.198421582E-3,3.994738800E-4
2.148991100E1,-7.989477599E-4,1.198421582E-3,1.464737463E-3
2.149191902E1,1.331579522E-3,1.198421582E-3,3.994738800E-4
2.149392704E1,-1.864211401E-3,3.328948980E-3,3.994738800E-4
2.149593516E1,-7.989477599E-4,1.198421582E-3,3.994738800E-4
2.149794871E1,1.331579522E-3,1.331579551E-4,1.464737463E-3
2.149994970E1,-7.989477599E-4,2.263685223E-3,1.464737463E-3
2.150195141E1,2.663159103E-4,1.331579551E-4,3.994738800E-4
2.150395042E1,1.331579522E-3,2.263685223E-3,2.530001104E-3
2.150595011E1,-1.864211401E-3,1.198421582E-3,3.994738800E-4
2.150795063E1,-1.864211401E-3,1.331579551E-4,1.464737463E-3
2.150995220E1,-2.929474926E-3,1.331579551E-4,-6.657897611E-4
2.151195490E1,-9.321057238E-3,1.078579482E-2,3.994738800E-4
2.151395881E1,-2.929474926E-3,3.209106624E-2,1.464737463E-3
2.151596397E1,6.657897960E-3,4.807002097E-2,3.994738800E-4
2.151797032E1,1.304947957E-2,2.569948509E-2,3.994738800E-4
2.151997777E1,2.396843163E-3,-4.354264960E-2,2.530001104E-3
2.152198620E1,-2.743053809E-2,-8.402267098E-2,5.725792143E-3
2.152399548E1,-3.914843872E-2,-5.632581562E-2,2.530001104E-3
2.152600542E1,-3.062633052E-2,-3.182475269E-2,3.595264861E-3
2.152801584E1,-1.038632076E-2,-2.117211558E-2,1.464737463E-3
2.153002714E1,1.837579720E-2,-2.010685205E-2,7.856319658E-3
2.153203844E1,2.370211668E-2,2.037316747E-2,3.595264861E-3
2.153404412E1,1.518000662E-2,6.937529147E-2,4.660528619E-3
2.153604964E1,1.411474310E-2,7.470161468E-2,3.994738800E-4
2.153806058E1,1.304947957E-2,3.848264739E-2,2.530001104E-3
2.154006079E1,2.663159103E-4,-9.321057005E-4,2.530001104E-3
2.154206121E1,3.462106921E-3,-3.289001435E-2,2.530001104E-3
2.154406199E1,-2.929474926E-3,-3.502054140E-2,3.994738800E-4
2.154606334E1,-1.571263932E-2,-2.649843320E-2,-3.861580743E-3
2.154806542E1,-1.890842989E-2,-2.117211558E-2,3.994738800E-4
2.155006834E1,-6.125265732E-3,-1.158474199E-2,3.994738800E-4
2.155207214E1,2.663159103E-4,-5.193160381E-3,2.530001104E-3
2.155407688E1,1.331579522E-3,1.198421582E-3,1.464737463E-3
2.155608256E1,6.657897960E-3,-3.062632866E-3,1.464737463E-3
2.155808912E1,6.657897960E-3,-6.258423906E-3,3.595264861E-3
2.156009568E1,-2.929474926E-3,2.263685223E-3,3.994738800E-4
2.156210303E1,-1.864211401E-3,1.198421582E-3,2.530001104E-3
2.156411105E1,8.788425475E-3,6.524739787E-3,1.464737463E-3
2.156611959E1,1.304947957E-2,1.611211337E-2,1.464737463E-3
2.156812975E1,6.657897960E-3,1.930790395E-2,3.994738800E-4
2.157014074E1,4.527370445E-3,8.655266836E-3,2.530001104E-3
2.157214964E1,1.331579522E-3,-6.258423906E-3,1.464737463E-3
2.157415516E1,-3.994738683E-3,-1.371526904E-2,-6.657897611E-4
2.157615798E1,-3.994738683E-3,-1.265000552E-2,-2.796316985E-3
2.157816100E1,-1.864211401E-3,-7.323687430E-3,-2.796316985E-3
2.158016433E1,1.331579522E-3,3.328948980E-3,-3.861580743E-3
2.158216803E1,2.396843163E-3,5.459476262E-3,-3.861580743E-3
2.158417214E1,1.331579522E-3,7.590003312E-3,-2.796316985E-3
2.158617673E1,3.462106921E-3,9.720530361E-3,-2.796316985E-3
2.158818178E1,5.592633970E-3,8.655266836E-3,-2.796316985E-3
2.159018730E1,4.527370445E-3,3.328948980E-3,-1.731053460E-3
2.159219329E1,2.663159103E-4,-9.321057005E-4,-2.796316985E-3
2.159419970E1,-3.994738683E-3,1.331579551E-4,-1.731053460E-3
2.159620647E1,-1.864211401E-3,-3.062632866E-3,-6.657897611E-4
2.159821324E1,3.462106921E-3,-9.321057005E-4,1.464737463E-3
2.160022027E1,5.592633970E-3,1.078579482E-2,3.994738800E-4
2.160222751E1,3.462106921E-3,1.824264042E-2,3.994738800E-4
2.160423485E1,5.592633970E-3,2.463422157E-2,1.464737463E-3
2.160624282E1,7.723161485E-3,2.463422157E-2,1.464737463E-3
2.160825079E1,2.396843163E-3,2.037316747E-2,-6.657897611E-4
2.161025516E1,-2.929474926E-3,6.524739787E-3,-6.657897611E-4
2.161226496E1,-2.929474926E-3,-6.258423906E-3,-1.731053460E-3
2.161426626E1,-6.125265732E-3,-1.265000552E-2,-6.657897611E-4
2.161626772E1,-1.038632076E-2,-8.388951421E-3,-1.731053460E-3
2.161826949E1,-6.125265732E-3,-5.193160381E-3,3.994738800E-4
2.162027167E1,-1.864211401E-3,1.331579551E-4,1.464737463E-3
2.162227443E1,2.396843163E-3,1.185105834E-2,3.994738800E-4
2.162427782E1,2.396843163E-3,2.143843099E-2,1.464737463E-3
2.162628193E1,5.592633970E-3,2.250369452E-2,1.464737463E-3
2.162828678E1,6.657897960E-3,1.398158539E-2,1.464737463E-3
2.163029235E1,2.663159103E-4,4.394212738E-3,3.994738800E-4
2.163229865E1,-2.929474926E-3,-9.321057005E-4,3.994738800E-4
2.163430558E1,-3.994738683E-3,-8.388951421E-3,3.994738800E-4
2.163631308E1,-1.864211401E-3,-9.454214945E-3,3.994738800E-4
2.163832105E1,-1.864211401E-3,-5.193160381E-3,1.464737463E-3
2.164032938E1,-1.864211401E-3,3.328948980E-3,-6.657897611E-4
2.164233792E1,2.663159103E-4,2.263685223E-3,1.464737463E-3
2.164434657E1,1.331579522E-3,1.331579551E-4,1.464737463E-3
2.164635516E1,2.663159103E-4,2.263685223E-3,1.464737463E-3
2.164836068E1,-1.864211401E-3,2.263685223E-3,3.994738800E-4
2.165036350E1,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
2.165236652E1,-7.989477599E-4,-1.997369342E-3,1.464737463E-3
2.165436985E1,-1.864211401E-3,-9.321057005E-4,-6.657897611E-4
2.165637355E1,-7.989477599E-4,-9.321057005E-4,-6.657897611E-4
2.165837766E1,-7.989477599E-4,-4.127896391E-3,1.464737463E-3
2.166038225E1,-1.864211401E-3,-8.388951421E-3,1.464737463E-3
2.166238730E1,-1.864211401E-3,-8.388951421E-3,1.464737463E-3
2.166439282E1,-2.929474926E-3,-5.193160381E-3,2.530001104E-3
2.166639881E1,-7.989477599E-4,-4.127896391E-3,2.530001104E-3
2.166840522E1,1.331579522E-3,-9.321057005E-4,2.530001104E-3
2.167041199E1,2.396843163E-3,1.198421582E-3,2.530001104E-3
2.167241912E1,1.331579522E-3,4.394212738E-3,3.994738800E-4
2.167442626E1,2.663159103E-4,1.331579551E-4,2.530001104E-3
2.167643355E1,2.396843163E-3,-9.321057005E-4,3.994738800E-4
2.167844095E1,-7.989477599E-4,-3.062632866E-3,-6.657897611E-4
2.168045376E1,-2.929474926E-3,-7.323687430E-3,3.994738800E-4
2.168245511E1,-1.864211401E-3,-1.051947847E-2,3.994738800E-4
2.168445662E1,-1.864211401E-3,-1.051947847E-2,3.994738800E-4
2.168645845E1,-2.929474926E-3,-8.388951421E-3,3.994738800E-4
2.168846068E1,-1.864211401E-3,-5.193160381E-3,3.994738800E-4
2.169046350E1,1.331579522E-3,-3.062632866E-3,1.464737463E-3
2.169246693E1,1.331579522E-3,1.331579551E-4,-6.657897611E-4
2.169447105E1,2.396843163E-3,3.328948980E-3,3.994738800E-4
2.169647589E1,2.396843163E-3,3.328948980E-3,1.464737463E-3
2.169848147E1,3.462106921E-3,-9.321057005E-4,3.994738800E-4
2.170048772E1,2.663159103E-4,-9.321057005E-4,1.464737463E-3
2.170249459E1,-1.864211401E-3,-9.321057005E-4,1.464737463E-3
2.170450204E1,2.663159103E-4,-4.127896391E-3,1.464737463E-3
2.170650996E1,-1.864211401E-3,-5.193160381E-3,3.994738800E-4
2.170851824E1,-1.864211401E-3,-1.997369342E-3,3.994738800E-4
2.171052735E1,-3.994738683E-3,-1.997369342E-3,-6.657897611E-4
2.171253876E1,-7.989477599E-4,-1.997369342E-3,3.994738800E-4
2.171454397E1,1.331579522E-3,1.331579551E-4,1.464737463E-3
2.171654647E1,2.396843163E-3,2.263685223E-3,1.464737463E-3
2.171854917E1,1.331579522E-3,3.328948980E-3,1.464737463E-3
2.172055220E1,1.331579522E-3,2.263685223E-3,3.994738800E-4
2.172255563E1,-7.989477599E-4,1.331579551E-4,1.464737463E-3
2.172455954E1,-7.989477599E-4,1.331579551E-4,3.994738800E-4
2.172656397E1,1.331579522E-3,-9.321057005E-4,-6.657897611E-4
2.172856897E1,2.663159103E-4,-1.997369342E-3,3.994738800E-4
2.173057454E1,2.663159103E-4,-1.997369342E-3,3.994738800E-4
2.173258063E1,2.663159103E-4,-9.321057005E-4,3.994738800E-4
2.173458720E1,2.663159103E-4,1.198421582E-3,3.994738800E-4
2.173659417E1,1.331579522E-3,1.198421582E-3,3.994738800E-4
2.173860152E1,2.663159103E-4,2.263685223E-3,3.994738800E-4
2.174060886E1,2.396843163E-3,1.198421582E-3,1.464737463E-3
2.174261641E1,1.331579522E-3,3.328948980E-3,1.464737463E-3
2.174462407E1,1.331579522E-3,2.263685223E-3,-6.657897611E-4
2.174663714E1,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
2.174863839E1,2.663159103E-4,-9.321057005E-4,3.994738800E-4
2.175063980E1,-7.989477599E-4,-1.997369342E-3,1.464737463E-3
2.175264152E1,1.331579522E-3,-3.062632866E-3,3.994738800E-4
2.175464371E1,2.663159103E-4,-3.062632866E-3,3.994738800E-4
2.175664647E1,-7.989477599E-4,2.263685223E-3,3.994738800E-4
2.175864990E1,1.331579522E-3,1.198421582E-3,1.464737463E-3
2.176065407E1,2.396843163E-3,3.328948980E-3,3.994738800E-4
2.176265897E1,2.663159103E-4,2.263685223E-3,1.464737463E-3
2.176466459E1,-7.989477599E-4,3.328948980E-3,1.464737463E-3
2.176667089E1,1.331579522E-3,2.263685223E-3,1.464737463E-3
2.176867782E1,2.663159103E-4,1.198421582E-3,1.464737463E-3
2.177068532E1,-1.864211401E-3,1.331579551E-4,1.464737463E-3
2.177269329E1,-7.989477599E-4,2.263685223E-3,3.994738800E-4
2.177470162E1,2.663159103E-4,-9.321057005E-4,3.994738800E-4
2.177671016E1,-1.864211401E-3,-9.321057005E-4,1.464737463E-3
2.177871871E1,-1.864211401E-3,1.331579551E-4,3.994738800E-4
2.178072454E1,2.663159103E-4,2.263685223E-3,3.994738800E-4
2.178273042E1,1.331579522E-3,2.263685223E-3,3.994738800E-4
2.178473636E1,-7.989477599E-4,2.263685223E-3,2.530001104E-3
2.178674235E1,-2.929474926E-3,3.328948980E-3,-6.657897611E-4
2.178875376E1,2.663159103E-4,3.328948980E-3,3.994738800E-4
2.179075501E1,2.663159103E-4,1.198421582E-3,2.530001104E-3
2.179275641E1,-7.989477599E-4,1.198421582E-3,3.994738800E-4
2.179475813E1,-7.989477599E-4,1.198421582E-3,3.994738800E-4
2.179676032E1,-7.989477599E-4,2.263685223E-3,1.464737463E-3
2.179876308E1,2.663159103E-4,1.198421582E-3,-6.657897611E-4
2.180076652E1,-7.989477599E-4,2.263685223E-3,-1.731053460E-3
2.180277068E1,2.663159103E-4,3.328948980E-3,1.464737463E-3
2.180477558E1,2.663159103E-4,3.328948980E-3,1.464737463E-3
2.180678120E1,-7.989477599E-4,2.263685223E-3,3.994738800E-4
2.180878751E1,-7.989477599E-4,4.394212738E-3,3.994738800E-4
2.181079443E1,2.663159103E-4,4.394212738E-3,3.994738800E-4
2.181280193E1,2.663159103E-4,3.328948980E-3,1.464737463E-3
2.181480990E1,2.663159103E-4,3.328948980E-3,1.464737463E-3
2.181681787E1,2.663159103E-4,3.328948980E-3,-6.657897611E-4
2.181882610E1,2.663159103E-4,3.328948980E-3,3.994738800E-4
2.182083449E1,2.663159103E-4,3.328948980E-3,3.994738800E-4
2.182284016E1,-7.989477599E-4,2.263685223E-3,1.464737463E-3
2.182484594E1,2.663159103E-4,3.328948980E-3,3.994738800E-4
2.182685183E1,-7.989477599E-4,3.328948980E-3,-6.657897611E-4
2.182885782E1,2.396843163E-3,3.328948980E-3,3.994738800E-4
2.183086386E1,1.331579522E-3,4.394212738E-3,-6.657897611E-4
2.183286996E1,-7.989477599E-4,4.394212738E-3,-6.657897611E-4
2.183488147E1,-7.989477599E-4,1.198421582E-3,-6.657897611E-4
2.183688277E1,-7.989477599E-4,3.328948980E-3,3.994738800E-4
2.183888423E1,2.396843163E-3,2.263685223E-3,-6.657897611E-4
2.184088600E1,-7.989477599E-4,1.198421582E-3,3.994738800E-4
2.184288818E1,-7.989477599E-4,2.263685223E-3,1.464737463E-3
2.184489095E1,1.331579522E-3,1.331579551E-4,1.464737463E-3
2.184689433E1,2.663159103E-4,1.198421582E-3,3.994738800E-4
2.184889844E1,2.663159103E-4,1.198421582E-3,3.994738800E-4
